,Name,Image_Title,Ingredients
946,Maple Chipotle Barbecue Sauce,img05120.jpg,1 cup ketchup1/4 cup maple syrup1/4 cup dark-brown sugar2 tablespoons Dijon mustard2 to 3 teaspoons adobo sauce (without chipotles)
947,Oven Fries,img22207.jpg,"4 potatoes, preferably Yukon Gold or russet2 tablespoons olive oil6 sprigs fresh thyme, or 2 teaspoons driedSalt and freshly ground pepperSalt and freshly ground pepper"
948,Mexican Chicken Mole,img14547.jpg,"3/4 cup chopped green bell pepper1/2 cup chopped onion1 tablespoon vegetable oil1 garlic clove, minced1 tablespoon sugar3 tablespoons unsweetened cocoa1 tablespoon chili powder1 teaspoon ground cumin1/2 teaspoon salt1 (14.5-ounce) can no-salt-added whole tomatoes, undrained and chopped1 (4.5-ounce) can chopped green chiles, drained3 (4-ounce) skinned, boned chicken thighs3 (4-ounce) skinned, boned chicken breast halves1/4 teaspoon salt1 tablespoon water2 teaspoons cornstarch6 cups hot cooked riceCilantro sprigs (optional)"
949,Easy Weeknight Chicken Tacos,img14198.jpg,"1 1/2 pounds boneless, skinless chicken thighs1/2 teaspoon salt1/2 teaspoon pepper2 tablespoons olive oil2 teaspoons ground cumin1 teaspoon smoked paprika1/2 teaspoon chile powder1/2 teaspoon garlic powder1/4 teaspoon chipotle chili powder1/2 teaspoon onion powder1 cup grape tomatoes, quartered1/2 red onion, finely diced1/4 cup fresh cilantro, chopped1 lime, juiced8 to 12 (4-inch) tortillas, flour or corn - your preference!4 ounces queso fresco cheese, crumbled1 avocado, slicedextra limes for garnish3 tablespoons greek yogurt3/4 cup half and half1 tablespoon adobo sauce (from a can of chipotles in adobo)juice of half a limezest of half a lime1/8 teaspoon salt"
950,Carbonara Pasta Frittata with Tomato-Cucumber Salad,img08299.jpg,"Salt3/4 pound fresh linguine8 large eggs1/2 cup whole milk or half-and-halfPepper1/4 cup extra-virgin olive oil (EVOO)1/4 pound pancetta, chopped3 - 4 cloves garlic, chopped2/3 cup chopped flat-leaf parsley (a couple of generous handfuls)1 cup grated pecorino-romano cheese4 plum tomatoes, halved lenthwise and thinly sliced crosswise1/2 English cucumber (8 ounces), halved lengthwise and thinly sliced crosswise1/2 small red onion, thinly sliced"
951,Spinach Salad with Poached Eggs and Pancetta,img17721.jpg,"2 tsp. extra-virgin olive oil, plus more as needed2 oz. (60 g.) pancetta, cut into 1/4-inch (6-mm.) cubes3 Tbs. red wine vinegar1 tsp. fresh thyme leavesPinch of sugar1 shallot, mincedCoarse salt and freshly ground pepperCoarse salt and freshly ground pepper2 large eggs5 oz. (155 g.) baby spinach"
952,Sugar Biscuits,img06883.jpg,"3 cups All-purpose Flour2/3 cups Sugar5 teaspoons Baking Powder1/4 teaspoon Salt2 sticks Butter, Cold & Cut Into Pieces1-1/4 cup Heavy Cream (more If Needed)5 cups Powdered Sugar, Sifted1/2 cup Whole Milk1 teaspoon Vanilla ExtractDash Of Salt"
953,Paleo Comfort Foods’ Poached Pears,img15154.jpg,"3 cups of fresh squeezed orange juice (I used Odwalla O.J.)3 cups water2 inch piece of ginger, peeled4 ripe but not mushy pears (I only had 3 pears)5 whole cloves (I didn’t have any)1 stick of cinnamonzest of one orange (I didn’t have any)"
954,Chocolate Chip Cookies,img05520.jpg,"1/2 cup butter, softened1 cup sugar1 cup packed brown sugar2 eggs1/2 cup egg substitute1/4 cup corn syrup2 teaspoons vanilla extract4 cups all-purpose flour2 teaspoons baking soda1 teaspoon salt1 1/4 cups semisweet chocolate chips"
955,Roasted Beet and Citrus Salad,img11556.jpg,"1 1/2 pounds small golden beetsCooking spray1/4 cup orange juice1 tablespoon cider vinegar1 tablespoon olive oil1 teaspoon honey1/4 teaspoon salt1/4 teaspoon freshly ground black pepper1 garlic clove, minced4 cups mixed salad greens3 cups chopped beet greens (about 3 ounces)1 1/2 cups tangerine or orange sections, halved crosswise (about 8 tangerines)2 tablespoons shaved fresh Parmesan cheese1 tablespoon coarsely chopped walnuts, toasted"
956,Steak Salad with Snap Peas,img07810.jpg,"1 pound skirt steak, halvedCoarse salt and ground pepperCoarse salt and ground pepper8 ounces sugar snap peas, trimmed and halved2 tablespoons olive oil2 tablespoons white-wine vinegar1 tablespoon Dijon mustard1 garlic clove, minced1 head red-leaf lettuce, torn8 radishes, trimmed and quartered3 carrots, sliced with a peeler"
957,Beef Tenderloin with Cherry-Black Pepper Sauce,img27080.jpg,"2 pounds beef tenderloin, trimmed3 tablespoons unsalted butter, divided1/4 cup sliced shallots1/2 cup balsamic vinegar1/2 cup cherry preserves"
958,Triple Layer Chocolate Chip-Fudge Brownie-Peanut Butter Blondie Bars,img06260.jpg,"1/2 cup butter, softened3/4 cup brown sugar, loosely packed1 egg1 teaspoon vanilla extract1 1/3 cups all-purpose flour1 teaspoon baking soda1/4 teaspoon salt1/2 tablespoon dark cocoa powder (optional)3/4 cup chocolate chips1/2 cup butter, at room temperature1 1/2 cups sugar2 eggs2 teaspoons vanilla extract1 1/4 cups all purpose flour1/4 teaspoon salt3 tablespoons cocoa powder2/3 cups chocolate chips (optional)1/2 cup of butter, melted1/3 cup peanut butter, melted (I used crunchy, hence the nuts in the pictures)1 1/3 cups of  brown sugar1 egg2 teaspoons of vanilla1/2 teaspoon baking powder1/4 teaspoon of baking soda1 1/2 cups of all-purpose flour1/2 cup peanut butter morsels"
959,Bouillabaisse Marseille,img07114.jpg,"75 g flour75 g unsalted butter1/2 cup extra virgin olive oil1 yellow onion, chopped1 cup diced fennel1 leek, white part only, halved and sliced3 cloves garlic, sliced500 mL white wine1 cup tomato puree1 L fish or vegetable stock1 tsp saffron3 plum tomatoes, chopped2 sprigs fresh parsley2 sprigs fresh thyme2 bay leaves18-20 mussels, scrubbed and picked over18-20 clams, scrubbed and picked over18-20 shrimp, peeled and deveined600 g snapper, bass or cod, cut into bite sized piecesto taste salt and black pepperto taste salt and black pepperto serve plenty of toasted crusty bread"
960,Chocolate Hazelnut Crepe Cake,img02796.jpg,"9 tbsp unsalted butter (used for both crepes and pastry cream)2 1/3 cups milk6 large eggs1 1/2 cups all purpose flour1/8 tsp salt1/2 cup granulated sugar1 tbsp melted butter or other neutral oil1 1/2 cups hazelnuts1 cup confectioners’ sugar2 tsp hazelnut liqueur, such as Frangelico1/2 tsp table salt3 1/3 cup whole milk7 tbsp granulated sugar5 large egg yolks5 tbsp cornstarchButter reserved from the crepes2/3 cup granulated sugar2 tbsp waterPinch of saltHazelnuts reserved from pastry cream above6 oz (about a cup) semisweet chocolate1/4 cup plus 2 tbsp heavy cream1 tbsp hazelnut liqueur"
961,Chesapeake Bay-style Oyster Shooters,img12058.jpg,"6 cups Bloody Mary Mix1 teaspoon Old Bay seasoning2 tablespoons Worcestershire sauce3/4 cup vodka1/2 teaspoon hot sauce2 dozen small to medium fresh oysters in the shell, shucked"
962,"Tortellini, White Bean, and Spinach Soup",img24985.jpg,"1 teaspoon olive oil2 cups chopped onion1/2 cup chopped red bell pepper1 teaspoon dried Italian seasoning3 garlic cloves, minced2 cups coarsely chopped spinach2/3 cup water1 (16-ounce) can navy beans, drained2 cups Fresh Vegetable Broth or 1 (14 1/2-ounce) can vegetable broth1 (14.5-ounce) can no-salt-added whole tomatoes, undrained and chopped1 (14-ounce) can quartered artichoke hearts, drained1 (9-ounce) package uncooked fresh cheese tortellini1/4 cup (1 ounce) grated fresh Parmesan cheese"
963,Chinese Wonton,img19658.jpg,"1 Packet of Wonton Pastry (makes 50)250 g or 1/2 lb Ground pork, or chicken or turkey or soya6 Raw Prawns / Shrimps, cleaned3 Dried Chinese Mushrooms2 Tablespoons Bamboo Shoots or Water Chestnuts1 Scallion / Spring Onion1/2 inch piece Fresh Ginger1 Garlic Clove1 Tablespoon Oyster Sauce1 Tablespoon Chinese Rice Wine1 Tablespoon Soy Sauce2 Tablespoons Cornstarch1 Teaspoon Sugar1 Teaspoon Sesame Oil1/2 Teaspoon Fine White Pepper1 Iceberg Lettuce2 Pints Chicken or Vegetable Broth1 Teaspoon Sesame Oil"
964,Farmhouse38 // Apple Pie Crème Brûlée,img13596.jpg,"2-1/2 cups heavy cream– 1 whole vanilla bean7 large egg yolks1/2 cup granulated sugar6 to 12 shortbread cookies, depending on how big they are and how much cookie crust you want6 to 12 tablespoons of your favorite apple butterapprox. 6 extra tablespoons of sugar to brûlée the tops"
965,Honey-Mustard Chicken,img18510.jpg,"1 1/2 pounds skinless, boneless chicken breast, pounded thin1/2 cup yogurt1/4 cup honey mustard1 teaspoon coarse salt1/2 teaspoon cayenne"
966,Curried Sweet Potato-Apple Pilaf,img09951.jpg,"1 1/2 teaspoons olive oil1/4 cup chopped green onions1 garlic clove, minced1/2 cup uncooked long-grain rice1 cup water2/3 cup diced peeled sweet potato1 cup cubed peeled Granny Smith apple1/4 cup frozen green peas2 tablespoons currants3/4 teaspoon curry powder1/2 teaspoon ground cumin1/4 teaspoon salt"
967,Chocolate Malt Pudding,img22449.jpg,"1/4 cup malted-milk powder, such as Ovaltine5 tablespoons sugar2 1/2 cups half-and-half4 ounces semisweet chocolate, finely chopped1 teaspoon vanilla extract8 malted-milk ball candies, crushed"
968,Basic Bean Soup,img00216.jpg,1 pound dry great Northern beans8 cups water12 baby carrots1 cup chopped onion1/2 pound chopped ham1/4 cup ketchupsalt and pepper to tastesalt and pepper to taste
969,Broccoli Slaw,img04469.jpg,"1 (12-ounce) package fresh broccoli slaw1 cup red seedless grapes, halved1 Granny Smith apple, diced1 cup Vidalia onion or poppy seed dressing2 oranges, peeled and sectionedToasted chopped pecans (optional)"
970,Watermelon Summer Salad,img18403.jpg,"3/4 cup halved, thinly sliced red onion1 tablespoon fresh lime juice1 1/2 quarts seeded, cubed watermelon3/4 cup crumbled feta cheese1/2 cup pitted black olive halves1 cup chopped fresh mint2 tablespoons olive oil"
971,Linguine with Puttanesca Sauce,img20554.jpg,"1 lb beefsteak tomatoes, finely chopped1/2 cup Kalamata olives, pitted and chopped2 tablespoons drained bottled capers, chopped1/3 cup chopped fresh basil1/2 cup chopped fresh flat-leaf parsley4 anchovy fillets, patted dry and finely chopped3 garlic cloves, finely chopped1/2 teaspoon dried hot red pepper flakes2 tablespoons red-wine vinegar1/4 cup plus 2 tablespoons extra-virgin olive oil1 lb dried linguine"
972,Chipotle-Black Bean Soup,img12430.jpg,"1 cup dried black beans (about 6 ounces)1/2 cup boiling water1 dried chipotle chile1 teaspoon olive oil1/4 cup chopped onion1 garlic clove, minced2 cups water1/4 teaspoon dried oregano1/8 teaspoon ground cumin1 (16-ounce) can fat-free, less-sodium chicken broth1/4 teaspoon ground red pepper1 (14.5-ounce) can diced tomatoes and green chiles, undrained2 (6-inch) corn tortillas, cut into 1/4-inch stripsCooking spray1/2 cup plain fat-free yogurt1/4 cup (1 ounce) finely shredded reduced-fat sharp cheddar cheese"
973,Warm Skillet Sour Cherries with Vanilla Ice Cream,img20778.jpg,"1 cup sugar1 teaspoon fresh lemon juice1 tablespoon unsalted butter1 1/2 lb fresh or thawed frozen sour cherries, pitted (2 1/2 cups)2 tablespoons kirschPremium vanilla ice cream"
974,Indian Chai Oatmeal,img08334.jpg,1/8 teaspoon turmeric (original recipe called for 1/4 tablespoon….you decide)3/4 cup large flake oatmeal1/4 teaspoon ground coriander1/8 teaspoon salt (1/4 tablespoon in original)1/4 teaspoon ground cinnamon1/4 teaspoon ground cardamom1 pinch nutmeg1/4 teaspoon ground allspice (original recipe called for ground cloves)1 1/2 cups milk1 teaspoon honey
975,Philly Cheesesteak Skillet,img23260.jpg,"2 medium green and/or red bell peppers, sliced1 medium onion, sliced1 package Knorr® Pasta Sides™ - Stroganoff4 ounces provolone or American cheese1 lb. thinly sliced roast beef OR leftover sliced steak"
976,Vegetable Lasagna,img03604.jpg,"2 tablespoons olive oil1 large green bell pepper, seeded and diced1 large red bell pepper, seeded and diced2 medium yellow squash, diced (about 2 cups)2 medium zucchini, diced (about 2 cups)1 medium eggplant, diced (about 2 cups)1 small onion, diced (about 1 cup)2 cups sliced mushrooms4 cloves garlic, minced2 tablespoons chopped fresh basil1 tablespoon chopped fresh oreganoSalt and pepperSalt and pepper2 cups shredded part-skim mozzarella1 15-oz. container fat-free ricotta1/2 cup grated Parmesan1 10-oz. box frozen chopped spinach, defrosted and squeezed dry1 large egg, beaten2 24-oz. jars marinara sauce12 no-cook lasagna noodles"
977,Grilled Balsamic Chicken,img00591.jpg,"8 skinless, boneless chicken breast halves1/2 cup chicken broth1 cup balsamic vinegar1 1/2 tablespoons Worcestershire sauce2/3 cup chopped scallions2 tablespoons minced garlic2 teaspoons dry mustard1 teaspoon freshly ground pepper2 tablespoons sugar1/4 cup Dijon mustard"
978,Chopped Salad,img24675.jpg,Chopped fresh Bibb lettuceChopped fresh Gala applesChopped fresh English cucumberChopped fresh sugar snap peasChopped fresh yellow bell pepperChopped fresh red onionChopped fresh celeryChopped fresh flat-leaf parsleyChopped fresh broccoliThinly sliced radishesLemon-Basil Vinaigrette
979,Spinach Salad with Figs and Warm Bacon Vinaigrette,img09178.jpg,"6 slices bacon1 15-oz. can chickpeas, rinsed, drained and patted dry8 ounces spinach, stems removed2 tablespoons cider vinegar1 tablespoon Dijon mustard1 tablespoon olive oil8 dried figs, stemmed and sliced1/4 cup crumbled blue cheese, optional"
980,Tikka Masala Recipe - Jamie Oliver,img24463.jpg,2 nice skinless chicken filletssmall handful of flaked almonds - toasted in a dry frying pana knob of fresh ginger - peeled3 fat cloves of garlic - peeled2 small red onions1 fresh red chillihandful of coriander - roughly chopped - keeping the stalks1/2 a teaspoon of turmeric4 tablespoons of Total Greek yogurt1 tablespoon of garam masala2 tablespoons of Pataks Tikka Masala curry paste1 lemon1 tin of good quality chopped tomatoes including their juice200ml coconut milka knob of butterblack pepper
981,Chicken in Brown Gravy over Rice,img07073.jpg,4 tablespoons light soy sauce (or the green-cap Golden Mountain seasoning sauce2 teaspoons sesame oil2 tablespoons Shaoxing wine or sherry2 cups chicken broth (or 2 cups of water plus some chicken bouillon granules or cubes)3 tablespoons cornstarch1 tablespoon brown sugar3 tablespoons light soy sauce2 tablespoons sweet dark soy sauce2 tablespoons oyster sauce2 teaspoons sesame oil3 tablespoons Shaoxing wine1/2 teaspoon ground white pepper
982,Chocolate Truffle Angel Cake,img23441.jpg,"1 recipe Chocolate Cake1 recipe Chocolate-Praline Truffles1 recipe White Chocolate Buttercream Frosting1 recipe Angel Shortbread Cookies1 (4-ounce) white chocolate bar, shaved"
983,Cardamom Chicken Curry,img19165.jpg,"1½ cups plain yogurt, plus more for garnish1½ tsp. Kashmiri chile powder1 tsp. ground turmeric1 tsp. kosher salt, plus more to taste12 pods green cardamom, crushed2 lbs. skinless bone-in chicken thighs and legs¼ cup canola oil8 whole black peppercorns3 pods black cardamom1 (2"") stick cinnamon2 small yellow onions, minced2 cloves garlic, minced2 serrano chiles, stemmed, seeded, and minced1 (1"") piece ginger, peeled and minced, plus more julienned for garnish3 tbsp. roughly chopped cilantro, for garnish4 cups cooked rice, for serving"
984,Grilled Scallops with Tomato-Mint Sauce and Orzo,img12878.jpg,"1 large tomato, seeded and chopped1/2 cup chopped green onions1 (2/3-ounce) package fresh mint leaves, chopped1/3 cup orange juice1/3 cup olive oil1/4 teaspoon salt1/4 teaspoon freshly ground black pepper3 pounds sea scallopsSalt and pepper to tasteSalt and pepper to taste2 cups hot cooked orzo"
985,Carnitas Tacos,img23891.jpg,"8 medium garlic cloves, peeled1/2 medium white onion, roughly chopped1 tablespoon dried Mexican oregano (I used regular oregano, which worked fine)1/2 teaspoon dried thyme5 teaspoons kosher salt (it’s a lot of salt but it’s also a lot of meat)5 pounds boneless pork shoulder, cut into 2-inch chunks3 dried bay leaves1 cup Coca-Cola1/2 pound tomatillos (5 or 6), husked, rinsed, and coarsely chopped1/2 cup coarsely chopped cilantro2 fresh jalapeno or serrano chiles, coarsely chipped (including seeds) or more to taste1 large garlic clove, peeled2 tablespoons chopped white onion1 1/2 teaspoons kosher salt1 1/2 cups diced seeded tomatoes (I used cherry tomatoes, which work great in winter)1/3 cup finely chopped red onionHeaping 1/4 cup chopped cilantro2 teaspoons finely grated lemon zest2 tablespoons plus 1 teaspoon freshly squeezed lemon juice, or more to taste1 1/2 tablespoons finely chopped fresh serrano or jalapeño chiles (including seeds), or more to taste1 1/2 teaspoons kosher salt"
986,Southwestern Eggs,img14461.jpg,"2 16-ounce jars salsa8 large eggs1/4 teaspoon kosher salt1/8 teaspoon black pepper1 avocado, diced1/2 cup sour cream1/4 cup cilantro leaves8 ounces tortilla chips"
987,Pasta with Italian Sausage and Peppers,img14397.jpg,"1 (16-oz.) pkg. uncooked pasta – recipe calls for Penne but I used Rigatoni1 (16-oz.) pkg. uncooked pasta – recipe calls for Penne but I used Rigatoni1 (16-oz.) pkg. uncooked pasta – recipe calls for Penne but I used Rigatoni1 teaspoon dried basil leaves – I used Giada De Laurentiis Genovese Basil Pesto, available at Target6 hot or spicy Italian sausage links (about 1 1/2 lb.) – I used The Original Brat Sweet Italian Sausage1 red bell pepper, cut into 1/2-inch pieces1 green bell pepper, cut into 1/2-inch pieces1 onion, cut into 1/2-inch pieces1 1/2 cups diced Italian plum tomatoes1 (15-oz.) can Italian-style tomato sauce1 oz. (1/4 cup) shredded fresh Asiago cheese – I used mozzarella.1 oz. (1/4 cup) shredded fresh Asiago cheese – I used mozzarella."
